corpus,label
newsgroups talk politics misc ca politics ba politics alt sex soc men misc legal path cantaloupe srv cs cmu edu rochester udel gatech howland reston ans net zaphod mps ohio state edu darwin sura net uvaarpa murdoch fermi clas virginia edu gsh w from gsh w fermi clas virginia edu greg hennessy subject re new study out on gay percentage message id c la bwq murdoch acc virginia edu sender usenet murdoch acc virginia edu organization university of virginia references optilink com date fri apr gmt lines clayton cramer writes compared to the table i have already posted from masters johnson and kolodny showing male homosexual partners it is apparent that homosexual men are dramatically more promiscuous than the general male population did you ever consider the selection effect that those who are willing to admit to being a member sexual minority homosexuality are more willing to admit to being a member of another sexual minority highly promiscious i didn t think that you did greg hennessy university of virginia usps mail astronomy department charlottesville va usa internet gsh w virginia edu uucp uunet virginia gsh w,talk.politics.misc
newsgroups talk abortion talk religion misc talk politics misc path cantaloupe srv cs cmu edu crabapple srv cs cmu edu fs ece cmu edu europa eng gtefsd com gatech swrinde zaphod mps ohio state edu darwin sura net haven umd edu uunet elroy jpl nasa gov decwrl netcomsv netcom com ray from ray netcom com ray fischer subject re abortion and private health coverage letters regarding message id rayc l d n y netcom com organization netcom san jose california references qid s ik agate berkeley edu c idkn mmt watson ibm com c jaiw g voder nsc com date fri apr gmt lines matt galaxy nsc com matt freivald x writes margoli watson ibm com larry margolis reduced abortion is a lot cheaper than pre natal care and birth if you wanted to pay the higher premiums that would result if everyone using their health insurance to pay for an abortion instead elected to carry to term i m pretty sure that your insurance carrier would be happy to take your money it is always cheaper to kill children than to take responsibility for them why stop at birth why not fund infanticide up to age one can t help wondering just how many children you have taken responsibility for hmmm ray fischer convictions are more dangerous enemies of truth ray netcom com than lies friedrich nietzsche,talk.politics.misc
path cantaloupe srv cs cmu edu das news harvard edu ogicse emory europa eng gtefsd com howland reston ans net agate spam berkeley edu isaackuo from isaackuo spam berkeley edu isaac kuo newsgroups talk religion misc talk politics misc sci skeptic subject re who s next mormons and jews message id r os hil agate berkeley edu date apr gmt article i d agate r os hil references c wia hr apollo hp com organization u c berkeley math department lines nntp posting host spam berkeley edu in article c wia hr apollo hp com goykhman apollo hp com red herring writes the fbi claims on the basis of their intelligence reports that bd s had no plans to commit suecide they btw had bugged the place and were listening to bd s conversations till the very end koresh s attorney claims that based on some hours he spent talking to his client and others in the compound he saw no indication that bd s were contemplating suecide the survivors claim it was not a suecide it s not clear that more than one of the survivors made this claim it is clear that at least one of the survivors made the contradictory claim that bd members had started the fire bd s were not contemplating suecide and there is no reason to believe they committed one no reason how about these two some of the survivors claimed that bd members poured fuel along the corridors and set fire to it the speed at which the fire spread is not inconsistent with this claim there was certainly a fire which killed most of the people in the compound there is a very very good possibility that the fbi did not start this fire this is a good reason to believe that the bd s did even if the bd s were not contemplating suicide it is very possible that david koresh was convinced and thus convinced the others that this was not suicide it was the fulfilment of a profecy of some sort there are three possibilities other than the bd s self destruction a they are not dead but escaped via bunker etc from reports of the inadequacies of the tunnels and the bodies found i would rate this as highly unlikely b the fire was started by an fbi accident this is possible but it would be foolish of us to declare this outright until more evidence can back it sure it s possible that the armored vehicle knocked down a lantern which started the fire why was there a lit lantern in the middle of the day near the edge of the complex it s anecdotal evidence that has been contradicted by other escapees c the fire was started on purpose by the fbi this has been suggested by some on the net and i would rate this possibility as utterly ludicrous this is what we in sci skeptic would call an extraordinary claim and won t bother refuting unless someone gives any good evidence to back it up so we are left with two reasonable possibilities that the fire was an fbi accident and that the fire was started by the bd i find the latter more likely based on the evidence i ve seen so far isaac kuo isaackuo math berkeley edu o twinkle twinkle little sig keep it less than lines big,talk.politics.misc
newsgroups talk religion misc talk politics misc sci skeptic path cantaloupe srv cs cmu edu rochester cornell batcomputer caen zaphod mps ohio state edu howland reston ans net gatech hubcap ncrcae ncrhub ncratl mwilson from mwilson ncratl atlantaga ncr com mark wilson subject re who s next mormons and jews message id c w i ncratl atlantaga ncr com organization ncr engineering and manufacturing atlanta atlanta ga references isscck byuvm bitnet wcscps cunews c taow od dscomsa desy de gerry apr onion cmu edu date thu apr gmt lines in hallam dscomsa desy de phill hallam baker writes the founding fathers of the us were hardly great on religious freedoms at least one history i have read formed the opinion that they left for the us not to practice religious freedom but to practice religious intolerance maybe i should take phill out of my kill file it looks like his rantings are starting to get amusing phill once again you are demonstrating your extreme ignorance the founding fathers were for the most part born in the area that was to become the us they did not leave anywhere to come here mob rule isn t any prettier merely because the mob calls itself a government it ain t charity if you are using someone else s money wilson s theory of relativity if you go back far enough we re all related mark wilson atlantaga ncr com,talk.politics.misc
path cantaloupe srv cs cmu edu das news harvard edu noc near net news centerline com uunet gatech darwin sura net news feed peachnet edu umn edu news cs indiana edu bsu cs bsu ucs uucp cmmiller from cmmiller leo bsuvc bsu edu newsgroups soc motss alt discrimination talk politics misc subject rodney king was marine gay bashing message id apr bsu ucs date apr gmt references apr lynx dac northeastern edu c lp y fdk news cso uiuc edu apr bsu ucs c qo o ncratl atlantaga ncr com distribution usa organization ball state university muncie in univ computing svc s lines in article c qo o ncratl atlantaga ncr com mwilson ncratl atlantaga ncr com mark wilson writes in apr bsu ucs cmmiller leo bsuvc bsu edu writes sorry i didn t see him charge the cops i saw him trying to get away from people who were beating him i guess we each see what we want to see candace miller if this is what you saw then you did not see the start of the video when the vidoe starts king is lying on the ground surrounded by cops noone is beating him king then gets up and charges one of the officers powell while falling back the officer pulls out his nightstick and strikes king with it the blow appears to land near the shoulders of the head,talk.politics.misc
newsgroups talk politics misc alt sex soc men misc legal path cantaloupe srv cs cmu edu rochester galileo cc rochester edu uhura cc rochester edu as b from as b uhura cc rochester edu tree of schnopia subject re why not concentrate on child molesters message id apr galileo cc rochester edu sender news galileo cc rochester edu nntp posting host uhura cc rochester edu organization university of rochester rochester new york references apr cae prds cdx mot com c ql y avt hilbert cyprs rain com optilink com date wed apr gmt lines in optilink com cramer optilink com clayton cramer writes in article c ql y avt hilbert cyprs rain com joec hilbert cyprs rain com joe cipale writes in article optilink com cramer optilink com clayton cramer writes however monogamous homosexual male sex is so rare that for practical purposes homosexuality spreads aids clayton e cramer uunet pyramid optilink cramer my opinions all mine relations between people to be by mutual consent or not at all you fucking homophobic moron what about iv drug use what about tainted blood what about multi sexual partners if you knew anything what about them those also spread aids where did i say anything different go back and read what i wrote the statement homosexuality spreads aids is not made false by the fact that there are other methods of spreading it as well but it is made false by your ridiculous leap of logic from monogamous homosexual male sex is so rare which is a load of horseshit as proportionately many queers are monogamous as hets and the ones who aren t use condoms for the most part to for practical purposes homosexuality spreads aids no unprotected sex with an infected partner spreads aids these practical purposes you speak of are obviously the purposes of spreading homophobia which leads me to an interesting truth cramer spreads hate isn t that nice about what you are talking about you would be dangerous as it is right now you are a persistent boil on the skin of humanity that needs to be lanced joe cipale typical homosexual response you mean typical homosexual response to clayton e cramer i think any human being would react that way to someone as contemptibly hateful as you actually i seem to hear the same sort of thing coming from your posts you know clayton e cramer uunet pyramid optilink cramer my opinions all mine relations between people to be by mutual consent or not at all planning to make this a complete sentence anytime soon drewcifer bi andrew d simchik schnopia as b uhura cc rochester edu treewater words weren t made for cowards happy rhodes,talk.politics.misc
path cantaloupe srv cs cmu edu magnesium club cc cmu edu news sei cmu edu cis ohio state edu zaphod mps ohio state edu cs utexas edu uunet optilink cramer from cramer optilink com clayton cramer newsgroups misc legal soc men talk politics misc subject re new study out on gay percentage message id optilink com date apr gmt references optilink com apr news cs brandeis edu apr hemlock cray com organization optilink corporation petaluma ca lines in article apr hemlock cray com rja mahogany cray com russ anderson writes in article apr news cs brandeis edu st pip cc brandeis edu blort eeeep hwaaah writes actually i was rather surprised to see an article on this subject i e the new inproved survey saying that roughly of men are gay on the front page of the new york times recently i think it was on thurs april the headline was something to the effect of new survey finds of men are gay does anyone else see the difference between of men are gay and of men surveyed say they are gay does the ny times think that there is no one in the closet i see when survey after survey show we are supposed to believe one survey done with very poor assumptions with a very atypical population years ago when the society was far more repressed about homosexuality than it is now yeah right russ anderson disclaimer any statements are my own and do not reflect clayton e cramer uunet pyramid optilink cramer my opinions all mine relations between people to be by mutual consent or not at all,talk.politics.misc
path cantaloupe srv cs cmu edu das news harvard edu noc near net uunet nwnexus elf from elf halcyon com elf sternberg newsgroups talk politics misc alt sex soc men subject was kinsey a fake and a pervert date apr organization pendor unltd lines sender news nwfocus wa com distribution world message id r q s c nwfocus wa com references optilink com nntp posting host nwfocus wa com comments originator elf halcyon com in article optilink com cramer optilink com clayton cramer writes in article apr nwnexus wa com elf halcyon com elf sternberg writes geez where have you been ryan i proposed this theory months ago let s take it one step further even if as the surveys show up to of all men have had a homosexual encounter then there must cite a survey other than the obviously bogus kinsey studies granted pomeroy bell weinberg national institute of mental health paper patterns of adjusment in deviant populations cited as part of the national institute of mental health task force on homosexuality pomery concluded the kinsey statistic of is probably higher than is realistic according to these estimates is a more realistic figure i went out and bought lots of bell weinberg this weekend can you tell also the janus report on sexual behavior samuel s janus ph d and cynthia l janus m d john wiley sons pub has the following table have you ever had a homosexual experience men women n yes no table how often have you had homosexual contact men women n a once b occasionally c frequently d ongoing active c d of is this number is consistent with kinsey pomery gebard bell weinberg and rice in the finding that of the male population is actively homosexual with an further breakdown bell wienberg of exclusively so and self identifying themselves as bisexuals pp as for debunking kinsey the following article is an important lesson for everyone to read was kinsey a fake and a pervert by philip nobile far out on the grassy knoll of sexology there is a cult of prochastity researchers who claim that the late alfred kinsey was a secret sex criminal a hoosier dr mengele who bent his numbers toward the bisexual and the bizarre in a grand conspiracy to queer the nation and usher in an era of free sex with kids but what really riles these critics is kinsey s towerin cultural influence his bestselling surveys sexual behavior in the human male and sexual behavior in the human female tore the sheets off the country s erogenous zones and undermined midcentury morals his charts and graphs based on detailed histories of men and women demonstrated that practices generally considered rare and or abnormal masturbation extramarital relations homosexuality and even barnyard bestiality were as american as strawberry shortcake yet for a hard core of these heterosexual supremacists aided and abetted by pat buchanan and the religious right the zoology professor from indiana university remains the evil genius behind the sex revolution and a target for character assassination judith reisman the prosecution s expert witness at the mapplethorpe trial in cincinnati is the leader of the anti kinsey revisionists as well as his inspector javert in during a radio interview with pat buchanan in washington reisman accused kinsey of having been inolved in the vicious genital torture of hundreds of children she speculated that he kidnapped and drugged ghetto boys in order to carry out clandestine orgasm tests now seven years later reisman has revived her charges in a different book titled kinsey sex and fraud just released by the small and religiously oriented huntington house in lafayette louisiana her coauthor is ed eichel a manhattan psychotherapist who has invented a new style of intromission the coital alignment technique that supposedly triggers simultaneous orgasm with considerable regularity and thereby increases compatibilty between the sexes in the book eichel contends that kinsey deliberately cooked the gay stats because being an oddball himself he wanted to advance the denormalization of heterosexuality if the authors are right then the world famous kinsey reports are as the introduction boldly asserts the most egregious example of scientific deception in this century and if they are wrong kinsey sex and fraud is a shameful smear despite the less than stellar credentials of kinsey s detractors legends are not what they used to be martin luther king may have committed plagiarism bruno bettelheim slapped young mental patients around father bruce ritter the founder of covenant house preyed on runaway boys closer to kinsey masters and johnson have been disgraced for faking it in one way or another so it should not surprise anybody that kinsey who filmed strange people having sex in his attic may have had skeletons in the closet the problem is that reisman does not seem to have the intellectual prowess to pull off the job as a thinker the woman is no madame curie the year old former songwriter for captain kangaroo has little professional standing no current university position and no peer review publications though her creative resume was padded with phantom accomplishments for instance it listed a book as her own take back the night women on pornography that was actually written and edited by others then there is her ph d in speech communication from cleveland s case western reserve university although reisman has no bachelor s degree case granted her a master s in and a doctorate in her dissertation was on the commentaries of a local octagenarian tv commentator but on the resume reisman gave this piece of scholarship a fancy hautes etudes moniker to wit the application of aristotelian and systems analytic theory to mass media effects when reisman burst into prominence on buchanan s program it was love at first sight for al regnery the outwardly anti porn head of juvenile justice and delinquency prevention in ed meese s justice department regnery was a young law and order conservative and amateur social philosopher who wanted to help change the sexual climate of the united states after reisman s sensational radio session the sexual equivalent of joe mccarthy s wheeling speech regnery summoned her to meetings to discuss mutual interests first he tried to shovel her for a quasi frankenstein study that was going to measure the brain chemicals of men and boys who looked at arousing photographs guffaws on capitol hill killed the original proposal but in govemment money went to reisman anyway for plan b a probe of child images in the cartoons playboy penthouse and hust ler incredibly this grant surpassed the entire budget of the attorney general s pornography commission when the overpriced and oversold project was completed in it was immediately shelved by an embarrassed justice department that spring regnery resigned from his post only days before the new republic carried this admission that he had kept porno magazines around the house notwithstanding the six figure humiliation reisman went on to scratch out a niche on the ioony right as the darling of the sex cranks she deplores subversive phenomena like shaved genitalia in men s magazines and blames aids on gays kinsey sex and fraud is reisman s latest grasp for respectability pat buchanan of course is putting his krugerrands on reisman s ultimate vindication this book is social dynamite he says in a blurb an the front cover he especially liked the antigay parts smacking his lips in his syndicated column he declared it may just blow the sewer cap off kinsey s monumental reputation reestablish homosexuality as a in aberration expose the gay rights movement as a paper tiger and even put at risk the enormous sex industry built upon dr kinsey s research the blockbuster charge at the heart of the cluttered and repetilive j accuse is that kinsey was a sex mad pedophile who molested little boys in nazi type experiments and recorded their orgasms in his male volume a similar charge was first recited at the fifth world conference on sexology in jerusalem in to no effect before being recycled by reisman for buchanan in washington in here is how reisman and eichel repackaged the mengele business in kinsey sex and fraud mengele like scientific experiments on infants and children were the basis for kinsey s conclusions on childhood sexuality somewhere and sometime in the course of the project kinsey appears to have directed experimental sex research on several hundred children aged from two months to almost years this of course would implicate kinsey and his team in promoting and perhaps participating in the criminal activity in the opinion of this book s authors that is exactly how part of kinsey s child sexuality research took place donning his psychohistorian s cap and citing an fbi manual on child molesters as a guide eichel casually diagnoses kinsey as a homosexual pedophile with the perfect motive for doing exactly as reisman said kinsey placed himself in professional and nonprofessional positions where he had access to young boys such as y m c a camp counselor boys club leader and boy scout leader activities he kept up during his college and graduate yeaers and even after his marriage as crude as his analysis seems eichel was more than happy to elaborate even further in a recent phone interview if you ve ever been around boy lovers pedophiles they are absolutely compulsive he averred everything in his life is directed at getting children i didn t mention this in our book but the caption under kinsey s high school picture was a quote from hamlet man delights me not no sic nor woman neither what do you think they were picking up on before weighing what reisman and eichel pass off as proof of kinsey s sex crimes something must be said about kinsey s scientific modus operandi he was a fiendish collector as a young zoologist with a d sc from harvard he collected million gall wasps and million related insects when he switched to sex exploration after agreeing to teach a marriage course at indiana university in he was no less curious or acquisitive nothing that mammals did in the realm of reproduction was foreign to him he compiled masses of erotic materials including toilet wall inscriptions from male and female johns that highlighted differences in sexual psychology and flms of mating in species of animals that showed an amazing similarity in oral eroticism naturally the sexual response of children the genesis of eros fascinated him it was impossible to understand the sexual behaviors of adults without examining their origins and so with the fervor of his bughunting days kinsey collected information about kids though even his worst enemies until reisman and eichel refrained from linking him personally to his data on preadolescent sex kinsey said plainly in the male volume that he got information on the sex life of young boys from people who had sex with them some of these adults are technically trained persons who have kept diaries or other records which have been put at our disposal although he gathered much boyhood data from the memories of his subjects and the observations of parents and nursery school teachers he treated the documentary materia of the pedophiles as pure gold there was nothing like it in the literature kinsey s main source a year old govemment worker was also the most unforgettable character he had ever met this man whose history took hours to log had sex with over boys and girls as well as of family members including his father and grandmother a sexual hobbyist and passionate record keeper he gave kinsey detailed accounts of orgasms that he observed in preadolescent boys relying on the man s meticulous research which involved following some boys for as long as years kinsey was able to identify for the first time six distinct types of male orgasm some of which involved violent contortions at the peak of release as well as the speed and the capacity of climax what freud had only imagined about childhood sexuality kinsey had reported as fact children were indeed erotic beings from the cradle these data on the sexual activities of younger male provide an important substantiation of the freudian view of sexuality as a component that is present in the human animal from earliest infancy he concluded without raising eyebrows in then along came judith reisman ignorng the legitimacy of kinsey s inquiry she beheld the ghost of mengele in bloomington she was appalled by the thought of infant ecstasy and read torture in the portrayals of prepubertal orgasm rendered by the government worker and she dared to say that kinsey was a sex criminal well was he or wasn t he let s go to the text there is no evidence in kinsey sex and fraud no witnesses no paper noteven a trace of hearsay that implicates kinsey in either planning or partaking in child sex experiments after years on the trail reisman has uncovered just two sources to back up her original charge amazingly enough kinsey himself and wardell pomeroy kinsey s coauthor on both reports to whom reisman has never spoken it turns out that her whole case rests on a few passages in the male volume iand in pomeroy s biography titled dr kinsey and the institute for sex research after frisking every the and and in both books reisman came up with what she believes are smoking sentences to establish kinsey s alleged role in the planning she says that there is a hint in the fifth chapter of the male volume that kinsey directed the orgasm studies on kids she cites his tell tale quote from a critic of armchair psychoanalysis demanding that writers test their theories by empirical study and statistical procedures then she combines this quote with kinsey s statement that some of the observations of his pedophile sources were continued over periods of months or years until the individuals were old enough to make it certain that true orgasm was involved putting two and two together kinsey s empiricism and lengthy experimentation she arrives at her hint but realizing this dog would not hunt she devoted but a single paragraph to kinsey s supposed planning before shifting to the issue of his personal involvement as for the alleged participation after poring over pomeroy s biography reisman found several hidden clues suggesting kinsey s likely hands on approach to kiddie sex here the chain of reasoning is more complex she points out that kinsey was interested in clitoral measurements collecting sperm and filming sex in his attic since kinsey did indeed mislead indiana university about the purpose of his cinematography he said that he was filming animal sex reisman asserts that a similar misrepresentation may yet apply to kinsey s child sex experiments catch the may reisman was also struck by kinsey s doubting thomas attitude toward the never before recorded climax of female rabbits kinsey according to pomeroy was the type of person who needed to see things for himself pomeroy gave the example of orgasm in the female rabbit because he had not personally witnessed this event kinsey had difficulty in accepting its reality even on the strength of testimony from a distinguished scientist how then did kinsey testify to the actuality of orgasm in a month old infant from the mere history of a sex offender but of course he did not he depended on their records from this fantastic alchemy of conjecture mixed with clitorides sperm attic cumshots and climax in cottontail has reisman defamed the legendary kinsey paul gebhard succeeded kinsey as the director of the kinsey institute and now lives in retirement outside bloomington reached by telephone gebhard defended the pedophile connection and denied reisman s nasty imputations i don t understand the resistance of people like reisman to studying the sexuality of children gebhard said more in exasperation than anger that is where sex begins we were happy to take data wherever we found it even though pedophiles commit criminal acts they are usually not violent folks they wouldn t be very successful if they were one of our best sources was a headmaster of a boys school who maintained a kind of alumni club and sometimes went to the weddings of his former students as for directing experiments that s absurd we never told any of our subjects what to do lt was against our principles almost all of the pedophile material was retrospective anyway nor did we ever conduct sex experiments with children ourselves that would have been highly inappropriate i asked gebhard if kinsey had ever seen a child in a sexual situation i think a mother once brought in a little girl who humped her teddy bear and kinsey watched it as for kinsey s sex life it is still shrouded in confidentiality he was married to the same woman for years and fathered four children apparently there are no huge sexual revelations although rumors of homosexuality have persisted without confirmation through the years gebhard took his boss s history back in the s but he refuses to discuss what he knows we never divulge anything about anybody s history whether dead or alive he says reisman said no to an interview for this article on the grounds that i had once worked for penthouse not to mention the fact that we have been debating each other in various forums for the past five years in keeping with our contentious history she took a swipe at me in her book for continuing the kinsey practice of euphemizing incest my offense was using the biblical variant lying with a near relative in a article on the subject of incest as a synonym for intercourse lying with appears eight times in genesis ed eichel is a different story though seemingly obsessed by kinsey like his coauthor he was friendly in long conversations he told me that he began to smell a big baised agenda in sexology when he was a student in new york university s human sexuality program in the early s it was literally a gay studies program for heterosexuals he says around eichel came upon reisman s critique of kinsey and the conspiracy theory started to sink in the sex establishment was ruled by a kinseyan bisexual bund advocating the overthrow of the heterosexual norm no wonder he was having such a rough time promoting the joy of simultaneous orgasm anything that enhanced sexual compatibility between men and women inevitably raised objections eventually eichel exchanged philosophical fluids with reisman and from this union kinsey sex and fraud was born eichel s main contribution to the book is discovery and analysis of a kinsey conspiracy that supposedly seeks the establishment of bisexuality as the balanced sexual orientation for normal uninhibited people which by destroying the traditional family structure and normal sexual behavior would open the way for the second and more difficult step the ultimate goal of cross generational sex sex with children when i pressed him for specific references to back up his outrageous contentions he said weakly you don t think kinsey is going to come right out and say that everybody is basically bisexual and should have sex with kids but this is implicit in the kinsey reports meanwhile eichel is demanding a congressional investigation of kinsey and his data perfect that s just what the country needs a house un american sexual activities committee looking under beds and asking people if they are now or have everbeen a reader a sympathizer or god forbid a subject of dr alfred kinsey elf elf halcyon com elf sternberg the purpose of writing is to inflate weak ideas obscure pure reasoning and inhibit clarity with a little pratice writing can be an intimidating and impenetrable fog bill watterson s calvin,talk.politics.misc
newsgroups talk politics guns talk politics misc az general path cantaloupe srv cs cmu edu crabapple srv cs cmu edu fs ece cmu edu europa eng gtefsd com gatech darwin sura net haven umd edu uunet hobbes allanh from allanh sco com allan j heim subject re my gun is like my american express card organization the santa cruz operation inc date fri apr gmt message id apr sco com references c d e kh undergrad math uwaterloo ca sender news sco com news admin lines papresco undergrad math uwaterloo ca paul prescod we may actually get to see an entire country die by the sword within our lifetimes tradgedy that that s ridiculous are you just trying to bait people or are you trying to argue in a cogent fashion allan j heim allanh sco com uunet sco allanh,talk.politics.misc
from za cs troi cc rochester edu andrew d simchik newsgroups talk politics misc subject re new study out on gay percentage message id apr galileo cc rochester edu date apr gmt references optilink com apr news cs brandeis edu optilink com apr romulus rutgers edu apr galileo cc rochester edu apr romulus rutgers edu sender news galileo cc rochester edu organization university of rochester rochester new york lines nntp posting host troi cc rochester edu in apr romulus rutgers edu kaldis romulus rutgers edu theodore a kaldis writes in article apr galileo cc rochester edu as b uhura cc rochester edu some caifone writes i certainly hope you don t have an so sir what is so supposed to signify i prefer the companionship of a person not a euphemism oh do please try not to be ludicrous so significant other a term i employed to avoid the awkward construction girlfriend or wife because if she heard thankfully you got the gender right for i am not a deviant a deviant is someone who does not fit an accepted norm by that definition i would certainly be a deviant as bisexuality is not an accepted norm in american society so far this term of course really has no negative aspects inherent in its denotation i presume you intended it as a term of abuse it s a great pity you feel such tactics to be necessary but hardly surprising since you have no factual basis for your absurd beliefs how disparaging you are towards political minorities sexual deviants do not comprise a political minorit y may i attempt to emulate your style of discourse with a term of abuse ahem you addle pated jellyfish the post to which i responded was a highly amusing one in which you belittled homosexuals for having no political clout i would be further amused if you would explain to me why having no political clout and constituting a political minority are different and if she had any shred of self respect she d be out the door i only associate with girls who do indeed have self respect but were and yet you call them girls the feminists would be up in arms i to find myself with the sort who would be inclined to head out the door on account of my views regarding the aberrant behavior known as homosexuality i would encourage her to indeed do so and i would further advise her not to let the door whack her on the backside on the way out who needs such an airhead cough cough well well you certainly are a fine upstanding fellow you are sir and like many fine upstanding fellows you have the reading comprehension of a dyslexic anteater perhaps i should have been more explicit in pointing out that females constitute a political minority in this country when last i checked and that your obvious lack of respect for these minorities equates to a lack of respect for women that is of course a conceptual stretch of logic but given your slow uptake as de monstrated so far i figure we should start simple and work up don t worry you ll get it pretty soon they will find themselves retreating back into the closet where they belong don t count on it sweetheart oh i can t do anything but count on it after all it is inevitable for it is part of the natural order of things throughout history nature has always asserted itself don t be so arrogant as this is very true this bit about nature asserting itself homosexuality has always been a part of human society and always will be for that is the natural order if you re naive enough to believe otherwise go right ahead we ll try not to snicker too loudly behind your back inevitable chortle anyone would think you had some idea what you were talking about i haven t seen fact one from you and until i do you can just dispense with the bullshit and tell us what we already know that you re a clueless little slime mold with no concept of reality beyond the donna reed show live a little and then come back and tell us all about the natural order of things you re in a bubble and it s really going to rock your world when you come out to assume that this foolish and misguided generation can change the nature of man where practically every other generation has failed foolish and misguided oh this is too much so which religious figure do you believe you are and how do you know so much about the nature of man you re almost too amusing to be worth the effort of crushing your pealike brain greater men than you haven t been able to do this the above most certainly will happen no matter how much you may wish to pretend otherwise gee you sound awfully sure of yourself methinks the bigot doth protest too much admit it you re scared shitless that what you ve been spoonfed all your sorry little life was wrong and you re trying to escape that fear by a blind faith that you know deep down is based in nothing nothing at all go ahead clutch your unfounded declaratives to your empty breast ignore the myriad of societies that have accepted homosexuality as equally valid or even mystical ignore the solid inescapable fact t hat we ve existed as long as humans have fear us go ahead laugh at us if it makes you feel better we both know you re just whistling in the dark there s one group that s stamped out whenever it appears in any form and that s the group of boneheads who fancy themselves morally superior you re in that group and you re slowly and steadily being stamped out preach while you can little man it won t be long moreover i m not your sweetheart that s the first truth you ve told so far i don t hate hets sir i m bisexual and i embrace man and womankind alike i have nothing against those who don t understand my love but you deny its potency and validity you would crush us all human beings to a one in your imagined divinity it s fools like you that stir my ire idiots with the small minds who can t think for themselves who know nothing about how the real world operates and who hate because they are told what to do and do it like sheep who hate everyone who refuses to be a sheep you re not part of the norm you re part of a minority yes a minority with supreme o erweening arrogance your hubris will topple because it always has because those with intelligence know it to be a clown s costume wow that was pretentious i sometimes wonder why i waste my talents on zeroes like you i really have no interest in continuing this effortless discussion after all this is for me the proverbial battle of wits with an unarmed opponent come back with some swords i e facts and we shall do battle till then begone from my sight drewcifer p s you were very entertaining however have you considered taking this on the road i hear escapism is back in,talk.politics.misc
newsgroups talk politics misc alt politics clinton path cantaloupe srv cs cmu edu das news harvard edu noc near net howland reston ans net gatech swrinde zaphod mps ohio state edu darwin sura net haven umd edu uunet elroy jpl nasa gov decwrl pa dec com uiboise idbsu edu blh from blh uiboise idbsu edu broward l horne message id aa inet gw pa dec com subject clinton s wiretapping initiative date thu apr mdt x received by usenet pa dec com id aa fri apr x received by inet gw pa dec com id aa fri apr x received by uiboise idbsu edu id aa thu apr x to talk politics misc usenet x cc alt politics clinton usenet x mailer elm revision lines if you look through this newsgroup you should be able to find clinton s proposed wiretapping initiative for our computer networks and telephone systems this initiative has been up before congress for at least the past months in the guise of the fbi wiretapping bill i strongly urge you to begin considering your future i strongly urge you to get your application for a passport in the mail soon i strongly urge you to consider moving any savings you have overseas into protected bank accounts while you are still able,talk.politics.misc
newsgroups alt conspiracy alt activism pa general phl misc talk politics misc path cantaloupe srv cs cmu edu crabapple srv cs cmu edu bb andrew cmu edu cert org news sei cmu edu fs ece cmu edu europa eng gtefsd com howland reston ans net usc elroy jpl nasa gov news claremont edu jarthur claremont edu weverett from weverett jarthur claremont edu william m everett subject re the earth also pollutes message id c v f re news claremont edu sender news news claremont edu the news system organization harvey mudd college claremont ca references dzvb b w w cellar org apr titan ksc nasa gov date thu apr gmt lines in article apr titan ksc nasa gov rodger scoggin ksc nasa gov rodger c scoggin writes in article dzvb b w w cellar org techie cellar org william a bacon says the earth may spew alot of substances into the atmosphere but the quality of your toxic output can easily make up for the lack of quantity excuse me quality as in grade a co and grade b co i may not have this quite right but i was under the impression that co was co furthermore the planet is a system of carbon sulfur and other chemicals which have been acting for billions of years we are but newcomers to the system we must adapt and control in order to bring about stability also two wrongs do not make a right so continuing our practices despite overwhelming data is just ignorance in non action a there is no reason to believe this system is inherently stable the ice ages occured without any help from humans b the point was that the human contribution of co and other greenhouse gasses is insignificant and it won t really make a difference if we make more or less c what overwhelming data i see lots of projections of the future which is fascinating considering they can t predict the weather two weeks in advance william everett tan rested and ready harvey mudd college nixon in these opinions are mine you can t have them,talk.politics.misc
path cantaloupe srv cs cmu edu magnesium club cc cmu edu news sei cmu edu cis ohio state edu zaphod mps ohio state edu cs utexas edu uunet optilink cramer from cramer optilink com clayton cramer newsgroups talk politics misc alt sex soc men misc legal subject re why not concentrate on child molesters message id optilink com date apr gmt references apr cae prds cdx mot com c ql y avt hilbert cyprs rain com organization optilink corporation petaluma ca lines in article c ql y avt hilbert cyprs rain com joec hilbert cyprs rain com joe cipale writes in article optilink com cramer optilink com clayton cramer writes however monogamous homosexual male sex is so rare that for practical purposes homosexuality spreads aids clayton e cramer uunet pyramid optilink cramer my opinions all mine relations between people to be by mutual consent or not at all you fucking homophobic moron what about iv drug use what about tainted blood what about multi sexual partners if you knew anything what about them those also spread aids where did i say anything different go back and read what i wrote the statement homosexuality spreads aids is not made false by the fact that there are other methods of spreading it as well about what you are talking about you would be dangerous as it is right now you are a persistent boil on the skin of humanity that needs to be lanced joe cipale typical homosexual response clayton e cramer uunet pyramid optilink cramer my opinions all mine relations between people to be by mutual consent or not at all,talk.politics.misc
